course_id,discipline,distance,nb_partants,allocation,taux_hippo,confiance_top1,cote_top1,ecart_top2,std_probas,temperature,precipitation,vent_kmh,terrain_lourd,erreur_top1,top1_dans_top5,gagnant_rang_chez_victor,precision_quinte,victor_correct,tranche_conf,tranche_dist
35997,PLAT,3600,9,55000,0.4472,77.19,5.5,2.96,2.65,8.1,0.0,20.5,0,1,1,1,4,1,>65%,Fond
35998,PLAT,3500,10,95000,0.4472,82.52,3.3,3.88,11.08,8.1,0.0,20.5,0,4,1,99,3,1,>65%,Fond
36004,CROSS,2500,12,22000,0.4089,82.82,2.5,7.71,11.38,15.0,0.0,10.0,0,4,1,2,3,1,>65%,Fond
36006,CROSS,2550,10,18000,0.4089,78.86,3.6,6.56,6.12,15.0,0.0,10.0,0,6,0,4,3,0,>65%,Fond
36011,CROSS,2500,9,21000,0.4089,87.09,2.2,5.42,8.26,15.0,0.0,10.0,0,4,1,3,5,1,>65%,Fond
36012,CROSS,2550,9,21000,0.4089,86.81,2.9,7.35,6.56,15.0,0.0,10.0,0,1,1,1,4,1,>65%,Fond
36013,CROSS,2550,12,21000,0.4089,70.69,3.0,24.3,16.69,15.0,0.0,10.0,0,1,1,1,2,1,>65%,Fond
36015,CROSS,2700,14,17500,0.392,68.63,4.6,1.02,10.92,5.6,0.0,20.3,0,4,1,7,3,1,>65%,Fond
36016,CROSS,2000,14,28000,0.3862,75.7,3.1,9.46,7.18,15.0,0.0,10.0,0,2,1,3,4,1,>65%,Long
36022,TROT_MONTE,1000,10,6569,0.5307,87.34,2.8,4.14,10.12,15.0,0.0,10.0,0,6,0,8,4,0,>65%,Sprint
36023,TROT_MONTE,1400,13,6655,0.5307,84.28,3.0,12.47,10.65,15.0,0.0,10.0,0,1,1,1,3,1,>65%,Sprint
36030,CROSS,2675,15,20000,0.3404,72.45,4.6,5.11,6.07,15.0,0.0,10.0,0,1,1,1,2,1,>65%,Fond
36033,CROSS,2675,16,20000,0.3404,78.42,3.2,10.79,8.52,15.0,0.0,10.0,0,6,0,6,2,0,>65%,Fond
36036,TROT_ATTELE,2725,15,17500,0.3404,72.51,3.7,19.29,19.09,15.0,0.0,10.0,0,99,0,99,1,0,>65%,Fond
36037,CROSS,2675,14,17500,0.3404,64.82,4.2,4.17,7.62,15.0,0.0,10.0,0,3,1,6,3,1,55-65%,Fond
36040,TROT_ATTELE,2725,14,20000,0.3404,58.72,5.3,8.3,10.95,15.0,0.0,10.0,0,99,0,99,1,0,55-65%,Fond
36044,TROT_ATTELE,2550,10,25000,0.4089,82.1,2.7,5.6,4.65,15.0,0.0,10.0,0,4,1,5,4,1,>65%,Fond
36045,CROSS,2550,11,27000,0.4089,86.65,1.9,11.82,11.72,15.0,0.0,10.0,0,1,1,1,3,1,>65%,Fond
36050,CROSS,2675,15,24000,0.3404,77.73,3.3,2.35,5.11,15.0,0.0,10.0,0,2,1,2,5,1,>65%,Fond
36056,PLAT,4100,11,29000,0.4345,64.91,7.5,3.67,9.42,8.0,0.0,2.3,0,4,1,99,2,1,55-65%,Fond
36067,TROT_MONTE,1200,9,5500,0.4836,84.97,4.1,3.78,9.43,15.0,0.0,10.0,0,99,0,2,3,0,>65%,Sprint
36071,TROT_MONTE,1800,10,6150,0.4836,91.27,1.9,11.21,12.12,15.0,0.0,10.0,0,1,1,1,5,1,>65%,Moyen
36076,TROT_MONTE,2400,6,22000,0.4345,94.7,3.4,0.24,3.87,8.0,0.0,2.3,0,2,1,3,5,1,>65%,Fond
36077,TROT_MONTE,1600,11,21000,0.4345,80.58,3.7,1.94,6.24,8.0,0.0,2.3,0,2,1,2,4,1,>65%,Moyen
36081,TROT_MONTE,900,10,23000,0.4345,84.6,3.0,9.32,24.11,8.0,0.0,2.3,0,3,1,99,2,1,>65%,Sprint
36082,PLAT,3800,11,26000,0.4345,57.61,6.7,11.12,15.5,8.0,0.0,2.3,0,4,1,99,1,1,55-65%,Fond
36083,PLAT,3400,10,26000,0.4345,79.28,3.3,2.52,15.51,8.0,0.0,2.3,0,3,1,99,3,1,>65%,Fond
36085,PLAT,3400,10,26000,0.4345,76.89,3.2,15.56,12.82,8.0,0.0,2.3,0,99,0,2,2,0,>65%,Fond
36086,TROT_MONTE,900,10,23000,0.4345,74.28,5.5,11.54,10.26,8.0,0.0,2.3,0,7,0,6,2,0,>65%,Sprint
36092,TROT_MONTE,2000,8,27000,0.4325,87.23,3.9,0.38,9.66,9.4,0.0,14.5,0,1,1,1,4,1,>65%,Long
36093,TROT_MONTE,1600,8,55000,0.4325,90.95,2.7,8.05,6.19,9.4,0.0,14.5,0,3,1,4,4,1,>65%,Moyen
36095,TROT_MONTE,2400,16,53000,0.4325,54.17,10.0,14.44,13.92,9.4,0.0,14.5,0,8,0,99,0,0,45-55%,Fond
36097,TROT_MONTE,1600,5,55000,0.4325,98.31,2.2,0.66,0.93,9.4,0.0,14.5,0,1,1,1,5,1,>65%,Moyen
36101,TROT_MONTE,2400,16,53000,0.4325,60.11,7.0,0.89,6.86,9.4,0.0,14.5,0,2,1,99,3,1,55-65%,Fond
36105,TROT_MONTE,1600,11,23000,0.4325,79.33,5.2,21.16,18.53,9.4,0.0,14.5,0,1,1,1,3,1,>65%,Moyen
36106,TROT_MONTE,1950,7,4000,0.4836,92.13,1.7,0.42,11.76,15.0,0.0,10.0,0,2,1,2,4,1,>65%,Long
36107,TROT_MONTE,1800,7,8000,0.4836,94.54,1.5,7.31,10.26,15.0,0.0,10.0,0,2,1,2,3,1,>65%,Moyen
36108,TROT_MONTE,1600,11,23000,0.4325,73.91,4.7,9.69,21.26,9.4,0.0,14.5,0,6,0,99,1,0,>65%,Moyen
36110,TROT_MONTE,2400,15,27000,0.4325,56.33,6.9,4.63,6.16,9.4,0.0,14.5,0,8,0,99,1,0,55-65%,Fond
36112,TROT_MONTE,2400,15,27000,0.4325,60.58,6.8,14.39,11.81,9.4,0.0,14.5,0,2,1,99,3,1,55-65%,Fond
36118,TROT_MONTE,1200,12,2501,0.4611,59.08,9.7,3.36,8.34,15.0,0.0,10.0,0,2,1,99,3,1,55-65%,Sprint
36119,TROT_MONTE,1000,11,2373,0.4611,86.9,3.1,3.75,15.31,15.0,0.0,10.0,0,3,1,2,4,1,>65%,Sprint
36122,TROT_ATTELE,2700,11,17500,0.3843,59.05,7.9,6.04,5.86,15.0,0.0,10.0,0,99,0,99,3,0,55-65%,Fond
36125,TROT_MONTE,1000,8,2719,0.4611,93.52,1.9,10.13,8.84,15.0,0.0,10.0,0,3,1,5,4,1,>65%,Sprint
36130,CROSS,2575,16,19500,0.3777,64.7,4.5,10.96,11.67,15.0,0.0,10.0,0,5,1,3,4,1,55-65%,Fond
36131,CROSS,2300,10,26000,0.5,78.34,3.8,8.16,6.09,14.4,0.0,24.2,0,3,1,9,3,1,>65%,Fond
36134,CROSS,2575,16,19500,0.3777,63.06,7.3,14.35,16.68,15.0,0.0,10.0,0,99,0,99,0,0,55-65%,Fond
36135,TROT_MONTE,1000,10,4104,0.4611,65.98,7.2,2.53,17.4,15.0,0.0,10.0,0,10,0,3,2,0,>65%,Sprint
36136,CROSS,2900,12,22000,0.3884,78.01,3.4,9.0,13.83,7.3,0.0,17.5,0,6,0,3,3,0,>65%,Fond
36138,CROSS,2900,12,22000,0.3884,66.33,4.4,2.59,13.12,7.3,0.0,17.5,0,99,0,99,2,0,>65%,Fond
36139,CROSS,2575,16,19500,0.3777,58.43,6.5,7.9,15.21,15.0,0.0,10.0,0,99,0,99,1,0,55-65%,Fond
36144,CROSS,2725,11,26000,0.3843,84.73,2.1,11.2,8.32,15.0,0.0,10.0,0,1,1,1,4,1,>65%,Fond
36145,CROSS,2725,10,23000,0.3843,81.93,3.3,0.26,5.66,15.0,0.0,10.0,0,3,1,9,3,1,>65%,Fond
36149,TROT_MONTE,1600,11,16000,0.4345,79.3,3.7,5.65,9.13,8.0,0.0,2.3,0,9,0,3,3,0,>65%,Moyen
36150,CROSS,2725,10,23000,0.3843,85.12,2.1,15.53,16.88,15.0,0.0,10.0,0,1,1,1,2,1,>65%,Fond
36154,CROSS,2700,12,17500,0.3843,65.01,8.3,3.82,13.14,15.0,0.0,10.0,0,1,1,1,3,1,>65%,Fond
36157,CROSS,2725,10,17500,0.3843,68.27,7.3,1.05,14.76,15.0,0.0,10.0,0,6,0,99,2,0,>65%,Fond
36160,TROT_ATTELE,2700,13,20000,0.3843,86.55,2.1,18.29,9.44,15.0,0.0,10.0,0,4,1,4,4,1,>65%,Fond
36161,TROT_MONTE,1900,16,4805,0.3493,79.55,3.2,12.14,14.82,16.0,0.0,14.5,0,1,1,1,3,1,>65%,Long
36164,TROT_ATTELE,2450,11,18500,0.3572,63.42,4.2,1.93,17.06,15.0,0.0,10.0,0,99,0,99,1,0,55-65%,Fond
36173,TROT_MONTE,1300,16,4805,0.3493,55.16,7.7,3.12,10.43,16.0,0.0,14.5,0,5,1,3,2,1,55-65%,Sprint
36174,TROT_MONTE,1750,17,4805,0.3493,70.9,5.4,25.11,12.09,16.0,0.0,14.5,0,1,1,1,1,1,>65%,Moyen
36178,CROSS,2200,13,21000,0.3572,57.35,8.9,0.93,10.25,15.0,0.0,10.0,0,7,0,99,2,0,55-65%,Long
36179,CROSS,2200,17,21000,0.3572,75.26,2.4,13.93,10.63,15.0,0.0,10.0,0,1,1,1,1,1,>65%,Long
36184,CROSS,2450,12,18500,0.3572,71.17,4.2,0.33,6.56,15.0,0.0,10.0,0,2,1,7,4,1,>65%,Fond
36186,TROT_ATTELE,2450,10,21000,0.3572,85.91,2.6,7.73,7.93,15.0,0.0,10.0,0,4,1,2,4,1,>65%,Fond
36193,TROT_MONTE,1400,10,27000,0.3991,78.29,3.9,4.01,4.55,11.1,0.0,16.5,0,9,0,3,2,0,>65%,Sprint
36194,TROT_MONTE,1900,13,23000,0.3991,88.43,2.1,26.57,15.1,11.1,0.0,16.5,0,1,1,1,4,1,>65%,Long
36195,TROT_MONTE,1600,8,28000,0.3991,92.61,1.7,14.46,22.15,11.1,0.0,16.5,0,3,1,99,3,1,>65%,Moyen
36196,TROT_MONTE,1400,16,55000,0.3991,60.43,6.9,0.51,9.44,11.1,0.0,16.5,0,3,1,6,2,1,55-65%,Sprint
36198,TROT_MONTE,1400,16,55000,0.3991,48.25,10.0,1.59,8.23,11.1,0.0,16.5,0,10,0,99,1,0,45-55%,Sprint
36199,TROT_MONTE,1100,7,55000,0.3991,91.96,2.3,3.22,7.04,11.1,0.0,16.5,0,1,1,1,3,1,>65%,Sprint
36205,TROT_MONTE,2400,8,6727,0.3493,90.2,1.8,12.3,9.98,16.0,0.0,14.5,0,1,1,1,3,1,>65%,Fond
36208,TROT_MONTE,1100,13,4805,0.3493,68.0,6.5,0.03,12.54,16.0,0.0,14.5,0,3,1,5,3,1,>65%,Sprint
36213,TROT_MONTE,1400,16,28000,0.3991,67.2,5.3,4.05,7.36,11.1,0.0,16.5,0,7,0,2,2,0,>65%,Sprint
36216,TROT_MONTE,1900,14,30000,0.3991,65.25,5.0,1.79,7.16,11.1,0.0,16.5,0,10,0,4,2,0,>65%,Long
36220,CROSS,2150,11,6000,0.3574,89.65,1.5,28.78,17.48,9.4,0.0,21.4,0,1,1,1,3,1,>65%,Long
36221,TROT_MONTE,1000,11,1924,0.4412,75.0,5.5,4.89,14.94,15.0,0.0,10.0,0,4,1,99,3,1,>65%,Sprint
36223,TROT_MONTE,1000,11,1924,0.4412,75.68,4.4,20.48,11.39,15.0,0.0,10.0,0,1,1,1,2,1,>65%,Sprint
36224,TROT_MONTE,1000,12,1667,0.4412,85.21,2.4,15.15,21.59,15.0,0.0,10.0,0,1,1,1,4,1,>65%,Sprint
36228,CROSS,2225,11,21000,0.3574,76.86,2.6,0.7,9.28,9.4,0.0,21.4,0,5,1,2,3,1,>65%,Fond
36231,TROT_ATTELE,2850,14,21000,0.3574,72.97,3.5,10.74,8.64,9.4,0.0,21.4,0,5,1,99,3,1,>65%,Fond
36237,TROT_MONTE,1100,8,2351,0.4412,85.32,4.4,0.35,6.0,15.0,0.0,10.0,0,3,1,2,4,1,>65%,Sprint
36240,CROSS,2675,15,21000,0.3125,50.86,18.0,10.87,12.36,15.0,0.0,10.0,0,99,0,99,1,0,45-55%,Fond
36242,CROSS,2675,15,21000,0.3125,87.46,1.4,30.06,17.36,15.0,0.0,10.0,0,1,1,1,3,1,>65%,Fond
36245,TROT_MONTE,1100,10,1853,0.4412,88.39,2.4,5.44,11.61,15.0,0.0,10.0,0,5,1,8,4,1,>65%,Sprint
36247,TROT_MONTE,1100,10,1924,0.4412,85.64,2.8,10.69,12.47,15.0,0.0,10.0,0,6,0,7,2,0,>65%,Sprint
36251,CROSS,2450,16,27000,0.3572,76.3,3.4,8.15,14.76,15.0,0.0,10.0,0,1,1,1,4,1,>65%,Fond
36254,TROT_ATTELE,2850,10,27000,0.3574,81.7,3.5,3.95,10.57,9.4,0.0,21.4,0,3,1,2,4,1,>65%,Fond
36258,CROSS,2450,16,19000,0.3572,63.58,5.2,8.16,4.8,15.0,0.0,10.0,0,4,1,3,2,1,55-65%,Fond
36259,TROT_ATTELE,2450,11,21000,0.3572,76.12,4.5,5.06,4.81,15.0,0.0,10.0,0,6,0,3,3,0,>65%,Fond
36264,CROSS,2850,18,27000,0.3574,81.1,2.7,0.55,15.16,9.4,0.0,21.4,0,5,1,2,4,1,>65%,Fond
36265,CROSS,2150,16,18000,0.3574,78.33,1.8,19.7,12.51,9.4,0.0,21.4,0,99,0,3,3,0,>65%,Long
36266,CROSS,2850,15,24000,0.3574,74.87,4.1,8.37,9.09,9.4,0.0,21.4,0,1,1,1,3,1,>65%,Fond
36272,CROSS,2150,14,4000,0.4444,87.44,1.6,23.09,16.28,15.0,0.0,10.0,0,1,1,1,4,1,>65%,Long
36273,CROSS,2650,9,8000,0.4444,79.64,7.6,5.92,11.15,15.0,0.0,10.0,0,5,1,99,4,1,>65%,Fond
36279,TROT_MONTE,1200,15,22000,0.4352,24.48,31.0,0.77,1.93,11.8,0.0,11.8,0,4,1,99,2,1,<30%,Sprint
36280,CROSS,2650,8,4000,0.4444,91.41,1.6,6.21,8.67,15.0,0.0,10.0,0,3,1,4,4,1,>65%,Fond
36281,CROSS,2150,11,4000,0.4444,59.89,10.0,0.14,3.46,15.0,0.0,10.0,0,4,1,99,3,1,55-65%,Long
36286,CROSS,2875,14,20000,0.3783,63.29,4.4,7.66,8.58,10.3,0.0,15.8,0,99,0,99,1,0,55-65%,Fond
36289,TROT_ATTELE,2875,7,26000,0.3783,81.2,5.0,5.44,6.35,10.3,0.0,15.8,0,1,1,1,3,1,>65%,Fond
36293,CROSS,2650,10,9000,0.4444,91.03,1.6,28.81,19.11,15.0,0.0,10.0,0,2,1,99,2,1,>65%,Fond
36295,TROT_ATTELE,2875,12,20000,0.3783,74.32,3.4,0.84,4.09,10.3,0.0,15.8,0,2,1,4,5,1,>65%,Fond
36301,TROT_MONTE,1600,9,20000,0.4352,85.75,3.7,0.54,19.95,11.8,0.0,11.8,0,1,1,1,2,1,>65%,Moyen
36302,TROT_MONTE,3000,10,27000,0.4352,84.92,3.2,10.85,11.51,11.8,0.0,11.8,0,9,0,2,3,0,>65%,Fond
36304,TROT_MONTE,3000,10,27000,0.4352,65.1,9.2,3.07,19.46,11.8,0.0,11.8,0,3,1,99,2,1,>65%,Fond
36305,TROT_MONTE,1200,14,18000,0.4352,69.55,5.2,19.72,12.63,11.8,0.0,11.8,0,7,0,99,0,0,>65%,Sprint
36308,TROT_MONTE,1200,16,53000,0.4352,70.24,4.0,12.35,6.58,11.8,0.0,11.8,0,1,1,1,3,1,>65%,Sprint
36309,TROT_MONTE,1200,7,28000,0.4352,94.61,1.9,4.62,8.32,11.8,0.0,11.8,0,2,1,5,4,1,>65%,Sprint
36314,TROT_MONTE,1200,15,27000,0.4352,73.93,3.3,18.06,14.14,11.8,0.0,11.8,0,14,0,2,2,0,>65%,Sprint
36316,TROT_MONTE,1200,15,22000,0.4352,73.81,4.6,16.46,9.83,11.8,0.0,11.8,0,6,0,99,2,0,>65%,Sprint
36319,TROT_MONTE,2000,12,18000,0.4352,79.69,2.8,9.98,10.11,11.8,0.0,11.8,0,1,1,1,3,1,>65%,Long
36320,TROT_MONTE,1600,15,18000,0.4352,77.33,3.8,11.61,16.65,11.8,0.0,11.8,0,5,1,2,2,1,>65%,Moyen
36324,CROSS,2150,16,18000,0.3915,65.5,2.3,0.05,12.03,11.1,0.0,12.2,0,1,1,1,3,1,>65%,Long
36325,TROT_ATTELE,2250,7,40000,0.3915,88.44,3.2,4.71,3.33,11.1,0.0,12.2,0,1,1,1,4,1,>65%,Fond
36329,TROT_ATTELE,2875,14,70000,0.3915,81.86,3.2,4.8,12.64,11.1,0.0,12.2,0,2,1,2,4,1,>65%,Fond
36330,CROSS,2875,10,40000,0.3915,76.6,2.7,0.44,9.4,11.1,0.0,12.2,0,1,1,1,5,1,>65%,Fond
36333,CROSS,2840,8,6000,0.4316,91.2,2.2,6.31,11.73,15.0,0.0,10.0,0,1,1,1,3,1,>65%,Fond
36337,CROSS,1750,6,3000,0.4316,94.19,2.6,7.86,10.73,15.0,0.0,10.0,0,4,1,3,3,1,>65%,Moyen
36343,CROSS,2300,12,4500,0.4316,82.95,2.1,4.58,10.36,15.0,0.0,10.0,0,1,1,1,3,1,>65%,Fond
36344,CROSS,1750,10,3000,0.4316,89.48,1.2,19.74,14.5,15.0,0.0,10.0,0,1,1,1,3,1,>65%,Moyen
36348,CROSS,2875,18,20000,0.3783,79.73,2.8,2.35,7.71,10.3,0.0,15.8,0,1,1,1,5,1,>65%,Fond
36350,CROSS,2875,16,23000,0.3783,75.01,3.6,6.74,11.16,10.3,0.0,15.8,0,2,1,3,4,1,>65%,Fond
36351,CROSS,2875,18,20000,0.3783,67.9,4.8,8.12,15.04,10.3,0.0,15.8,0,99,0,99,2,0,>65%,Fond
36353,CROSS,2875,12,40000,0.3915,79.14,2.0,13.09,6.69,11.1,0.0,12.2,0,4,1,6,3,1,>65%,Fond
36354,CROSS,2875,16,46000,0.3915,63.87,6.6,4.5,9.42,11.1,0.0,12.2,0,4,1,4,3,1,55-65%,Fond
36360,CROSS,2875,16,23000,0.3783,72.19,1.9,4.08,12.9,10.3,0.0,15.8,0,99,0,99,3,0,>65%,Fond
36361,CROSS,2875,12,35000,0.3915,65.78,3.2,5.19,11.08,11.1,0.0,12.2,0,2,1,99,1,1,>65%,Fond
36363,CROSS,2875,12,35000,0.3915,65.24,3.2,3.5,15.02,11.1,0.0,12.2,0,7,0,4,3,0,>65%,Fond
36364,TROT_MONTE,1650,12,108238,0.4254,66.68,6.0,8.61,14.61,15.0,0.0,10.0,0,3,1,99,1,1,>65%,Moyen
36365,TROT_MONTE,1000,9,230082,0.4254,93.31,1.9,15.67,11.47,15.0,0.0,10.0,0,2,1,2,4,1,>65%,Sprint
36368,TROT_MONTE,1200,12,144729,0.4254,65.98,7.3,8.4,16.33,15.0,0.0,10.0,0,6,0,99,2,0,>65%,Sprint
36376,CROSS,2800,16,28000,0.3624,75.81,2.9,14.19,8.81,15.0,0.0,10.0,0,2,1,2,3,1,>65%,Fond
36377,TROT_MONTE,1650,12,108238,0.4254,88.64,1.9,27.14,20.48,15.0,0.0,10.0,0,5,1,99,3,1,>65%,Moyen
36381,TROT_MONTE,1700,7,22000,0.4445,89.29,4.4,1.81,24.93,15.0,0.0,10.0,0,6,0,99,2,0,>65%,Moyen
36382,TROT_MONTE,2600,10,20000,0.4445,83.07,3.6,11.07,18.12,15.0,0.0,10.0,0,2,1,4,3,1,>65%,Fond
36384,TROT_MONTE,2600,10,20000,0.4445,82.92,3.7,26.14,16.59,15.0,0.0,10.0,0,9,0,99,2,0,>65%,Fond
36385,TROT_MONTE,2000,10,21000,0.4445,80.26,5.1,13.58,21.85,15.0,0.0,10.0,0,2,1,2,3,1,>65%,Long
36389,TROT_MONTE,1200,12,144729,0.4254,80.8,3.2,6.72,8.74,15.0,0.0,10.0,0,3,1,3,5,1,>65%,Sprint
36390,TROT_MONTE,1000,10,23000,0.4445,85.06,3.1,14.0,10.61,15.0,0.0,10.0,0,5,1,4,2,1,>65%,Sprint
36395,CROSS,2800,14,18000,0.3624,78.42,2.6,14.48,10.51,15.0,0.0,10.0,0,2,1,3,3,1,>65%,Fond
36398,CROSS,2150,11,21000,0.3624,82.74,2.5,4.74,10.77,15.0,0.0,10.0,0,2,1,99,3,1,>65%,Long
36402,CROSS,2875,16,35000,0.3624,80.08,2.5,13.59,10.6,15.0,0.0,10.0,0,2,1,2,2,1,>65%,Fond
36403,TROT_ATTELE,2875,9,30000,0.3624,70.12,6.7,2.43,15.51,15.0,0.0,10.0,0,4,1,99,3,1,>65%,Fond
36407,CROSS,2875,16,24000,0.3624,65.74,6.0,1.31,7.75,15.0,0.0,10.0,0,99,0,99,3,0,>65%,Fond
36408,TROT_ATTELE,2875,18,24000,0.3624,72.3,3.4,4.78,9.77,15.0,0.0,10.0,0,4,1,4,5,1,>65%,Fond
36410,CROSS,2875,15,23000,0.3624,83.38,1.4,20.35,11.26,15.0,0.0,10.0,0,1,1,1,3,1,>65%,Fond
36417,TROT_MONTE,1600,9,20000,0.4283,83.21,3.8,0.93,7.01,15.0,0.0,10.0,0,6,0,4,3,0,>65%,Moyen
36420,TROT_MONTE,1000,10,1924,0.4412,88.27,2.4,9.11,14.04,15.0,0.0,10.0,0,1,1,1,2,1,>65%,Sprint
36423,TROT_MONTE,2400,16,15000,0.4283,76.4,4.2,18.29,8.96,15.0,0.0,10.0,0,2,1,11,3,1,>65%,Fond
36429,TROT_MONTE,1000,10,1853,0.4412,89.77,2.6,6.94,7.49,15.0,0.0,10.0,0,1,1,1,4,1,>65%,Sprint
36430,TROT_MONTE,1300,11,2195,0.4412,85.81,3.0,14.47,13.33,15.0,0.0,10.0,0,1,1,1,3,1,>65%,Sprint
36434,TROT_MONTE,1000,16,1667,0.4412,84.39,3.3,2.63,17.36,15.0,0.0,10.0,0,2,1,99,3,1,>65%,Sprint
36435,TROT_MONTE,1100,10,1853,0.4412,89.17,2.4,7.29,11.62,15.0,0.0,10.0,0,1,1,1,4,1,>65%,Sprint
36440,TROT_MONTE,2000,10,16000,0.4445,75.77,5.5,1.61,4.21,15.0,0.0,10.0,0,8,0,99,2,0,>65%,Long
36442,TROT_MONTE,2000,10,18000,0.4445,86.64,3.2,4.72,5.82,15.0,0.0,10.0,0,4,1,4,4,1,>65%,Long
36446,TROT_MONTE,2000,11,21000,0.4445,84.64,2.9,13.32,14.38,15.0,0.0,10.0,0,4,1,4,4,1,>65%,Long
36447,TROT_MONTE,1200,13,17000,0.4445,68.53,5.7,1.03,7.65,15.0,0.0,10.0,0,1,1,1,3,1,>65%,Sprint
36452,TROT_MONTE,1600,9,30000,0.4283,93.13,2.0,11.43,24.88,15.0,0.0,10.0,0,3,1,2,4,1,>65%,Moyen
36455,TROT_MONTE,2400,16,17000,0.4283,71.63,4.3,14.14,11.26,15.0,0.0,10.0,0,1,1,1,3,1,>65%,Fond
36463,PLAT,3900,10,26000,0.4283,86.34,2.2,19.38,20.05,15.0,0.0,10.0,0,1,1,1,2,1,>65%,Fond
36464,PLAT,3500,8,23000,0.4283,93.32,1.5,39.5,26.97,15.0,0.0,10.0,0,4,1,99,3,1,>65%,Fond
36467,TROT_MONTE,2100,13,21000,0.4283,42.8,11.0,7.14,11.67,15.0,0.0,10.0,0,4,1,99,1,1,30-45%,Long
36474,CROSS,2350,13,7469,0.5589,87.67,1.5,14.26,19.66,15.0,0.0,10.0,0,1,1,1,3,1,>65%,Fond
36482,CROSS,2350,7,7469,0.5589,95.36,1.7,4.72,11.64,15.0,0.0,10.0,0,2,1,3,3,1,>65%,Fond
36485,CROSS,2350,9,7469,0.5589,92.73,2.2,3.53,15.42,15.0,0.0,10.0,0,1,1,1,3,1,>65%,Fond
36490,TROT_ATTELE,2450,11,18500,0.3572,76.93,3.1,17.6,10.24,15.0,0.0,10.0,0,1,1,1,3,1,>65%,Fond
36491,CROSS,2450,13,18500,0.3572,83.16,1.9,12.94,12.24,15.0,0.0,10.0,0,5,1,99,1,1,>65%,Fond
36494,TROT_ATTELE,2450,11,18500,0.3572,68.98,3.2,13.59,9.2,15.0,0.0,10.0,0,99,0,99,2,0,>65%,Fond
36496,CROSS,2200,16,6000,0.3572,62.33,6.5,6.27,12.81,15.0,0.0,10.0,0,2,1,99,2,1,55-65%,Long
36498,CROSS,2200,16,6000,0.3572,76.04,2.8,7.91,15.4,15.0,0.0,10.0,0,1,1,1,2,1,>65%,Long
36504,TROT_MONTE,2000,13,27000,0.4325,85.02,2.6,14.52,9.2,17.5,0.0,8.4,0,7,0,10,3,0,>65%,Long
36505,TROT_MONTE,2000,14,27000,0.4325,82.21,2.7,17.76,23.87,17.5,0.0,8.4,0,1,1,1,4,1,>65%,Long
36506,TROT_MONTE,900,8,30000,0.4325,84.37,4.1,2.38,11.81,17.5,0.0,8.4,0,1,1,1,3,1,>65%,Sprint
36508,TROT_MONTE,2100,16,53000,0.4325,60.78,5.4,11.32,9.03,17.5,0.0,8.4,0,16,0,99,1,0,55-65%,Long
36510,TROT_MONTE,2100,16,53000,0.4325,60.7,7.3,10.23,13.71,17.5,0.0,8.4,0,3,1,99,2,1,55-65%,Long
36514,TROT_MONTE,2400,14,20000,0.4325,66.34,5.6,5.72,4.7,17.5,0.0,8.4,0,1,1,1,2,1,>65%,Fond
36515,TROT_MONTE,2100,10,27000,0.4325,76.66,4.2,7.99,10.81,17.5,0.0,8.4,0,4,1,99,3,1,>65%,Long
36519,TROT_MONTE,2000,14,27000,0.4325,64.75,6.3,38.26,18.6,17.5,0.0,8.4,0,2,1,99,1,1,55-65%,Long
36520,TROT_MONTE,2400,8,52000,0.4325,90.8,2.4,12.59,21.39,17.5,0.0,8.4,0,3,1,99,4,1,>65%,Fond
36523,TROT_MONTE,2400,14,22000,0.4325,74.12,3.4,0.49,11.07,17.5,0.0,8.4,0,13,0,99,0,0,>65%,Fond
36528,CROSS,2550,8,21000,0.4089,76.6,6.7,6.59,6.03,15.0,0.0,10.0,0,99,0,99,2,0,>65%,Fond
36529,TROT_ATTELE,2550,10,18000,0.4089,63.38,6.9,2.86,16.8,15.0,0.0,10.0,0,99,0,99,0,0,55-65%,Fond
36531,TROT_ATTELE,2550,10,18000,0.4089,82.96,2.0,3.92,15.42,15.0,0.0,10.0,0,2,1,2,4,1,>65%,Fond
36532,CROSS,2550,12,6000,0.4089,55.05,14.0,7.09,11.98,15.0,0.0,10.0,0,4,1,99,1,1,55-65%,Fond
36536,CROSS,2500,11,18000,0.4089,80.54,2.1,9.84,8.88,15.0,0.0,10.0,0,99,0,3,4,0,>65%,Fond
36538,CROSS,2500,11,18000,0.4089,80.0,3.4,7.36,8.91,15.0,0.0,10.0,0,1,1,1,5,1,>65%,Fond
36541,TROT_MONTE,1000,9,30360,0.5633,82.22,3.7,1.34,4.4,15.0,0.0,10.0,0,1,1,1,2,1,>65%,Sprint
36544,TROT_MONTE,1600,8,7229,0.5633,89.37,2.7,7.28,5.95,15.0,0.0,10.0,0,1,1,1,4,1,>65%,Moyen
36549,TROT_MONTE,2050,11,11445,0.5633,82.47,3.0,4.59,12.67,15.0,0.0,10.0,0,3,1,99,3,1,>65%,Long
36552,TROT_MONTE,1200,7,8554,0.5633,93.92,2.1,5.57,6.76,15.0,0.0,10.0,0,2,1,5,4,1,>65%,Sprint
36554,CROSS,2200,13,21000,0.3572,71.81,3.3,14.91,8.57,15.0,0.0,10.0,0,2,1,3,3,1,>65%,Long
36557,TROT_ATTELE,2450,10,18500,0.3572,75.36,1.9,5.43,8.63,15.0,0.0,10.0,0,1,1,1,4,1,>65%,Fond
